# x0,type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,q3,q4,q5,q6,q7,q8,q9
1.000000000000000000e+00,1.000000000000000000e+00,5.537190082644627420e-01,1.999999999999999833e-01,3.012048192771084598e-01,1.855828220858895539e-01,7.475083056478405708e-02,1.319444444444444475e-01,2.926267281105990881e-01,1.922884133410450147e+01,2.356589147286822339e+00,2.977528089887640506e-01,8.900000000000000355e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,6.033057851239668201e-01,2.200000000000000011e-01,1.325301204819277212e-01,2.147239263803680728e-02,6.810631229235880602e-02,1.388888888888888951e-01,4.078341013824884898e-01,1.914150761519183774e+01,2.434108527131783717e+00,2.696629213483145993e-01,9.900000000000000355e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.289256198347107585e-01,4.133333333333333304e-01,7.228915662650602092e-02,7.208588957055214741e-02,9.966777408637873814e-02,1.145833333333333287e-01,4.516129032258064391e-01,1.919336803547330916e+01,2.496124031007752819e+00,2.696629213483145993e-01,8.900000000000000355e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.785123966942148366e-01,1.933333333333333293e-01,1.987951807228915957e-01,1.380368098159509213e-02,6.810631229235880602e-02,6.944444444444444753e-02,2.695852534562211966e-01,1.909543088490458018e+01,2.488372093023256681e+00,2.808988764044944020e-01,1.140000000000000036e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.123966942148759918e-01,1.999999999999999833e-01,1.927710843373494076e-01,1.840490797546012053e-02,8.637873754152824990e-02,1.111111111111111049e-01,4.262672811059907696e-01,1.913745903219588484e+01,2.542635658914729202e+00,2.471910112359550493e-01,1.009999999999999964e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,6.528925619834710092e-01,1.466666666666666674e-01,2.951807228915662717e-01,5.828220858895705181e-02,6.976744186046512919e-02,9.027777777777777624e-02,2.419354838709677491e-01,1.914401388085599720e+01,2.403100775193799166e+00,2.191011235955056258e-01,1.050000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.537190082644627420e-01,1.199999999999999956e-01,1.144578313253012125e-01,7.208588957055214741e-02,7.641196013289036637e-02,1.979166666666666574e-01,3.709677419354838745e-01,1.917486022749181629e+01,2.573643410852713753e+00,3.707865168539326017e-01,1.050000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,6.115702479338842590e-01,1.733333333333333393e-01,1.867469879518072473e-01,3.680981595092024106e-02,7.142857142857142461e-02,2.013888888888888951e-01,4.101382488479262678e-01,1.916522074416812416e+01,2.651162790697675131e+00,3.820224719101124045e-01,1.059999999999999964e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.454545454545454142e-01,1.266666666666666774e-01,1.987951807228915957e-01,2.760736196319018426e-02,5.813953488372093636e-02,1.458333333333333426e-01,3.410138248847926490e-01,1.912396375554271089e+01,2.441860465116279855e+00,2.022471910112359494e-01,1.019999999999999929e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,4.876033057851239527e-01,1.666666666666666574e-01,1.144578313253012125e-01,1.901840490797545857e-01,7.807308970099667567e-02,1.736111111111111049e-01,3.732718894009216526e-01,1.922691343743976233e+01,2.596899224806202611e+00,2.134831460674157244e-01,9.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,6.859504132231404316e-01,4.500000000000000111e-01,1.566265060240963902e-01,3.220858895705521613e-02,1.395348837209302584e-01,3.819444444444444753e-02,9.907834101382488601e-02,1.923269712743397974e+01,2.565891472868218059e+00,2.977528089887640506e-01,9.199999999999999289e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,6.859504132231404316e-01,2.600000000000000089e-01,4.216867469879517771e-01,1.625766871165643945e-01,7.475083056478405708e-02,1.145833333333333287e-01,3.894009216589861544e-01,1.923269712743397974e+01,2.395348837209303028e+00,3.202247191011235450e-01,9.400000000000000355e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,4.793388429752065139e-01,1.199999999999999956e-01,2.228915662650602370e-01,1.840490797546012053e-02,5.980066445182725260e-02,6.597222222222222376e-02,1.705069124423963245e-01,1.905783689994217411e+01,2.395348837209303028e+00,2.752808988764045006e-01,1.269999999999999929e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,4.958677685950412806e-01,1.600000000000000033e-01,1.927710843373494076e-01,9.662576687116564145e-02,4.983388704318936907e-02,1.180555555555555525e-01,2.972350230414746441e-01,1.917486022749181629e+01,2.728682170542636509e+00,2.303370786516853730e-01,1.040000000000000036e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,6.776859504132229928e-01,1.533333333333333492e-01,2.409638554216867734e-01,1.150306748466257550e-01,8.139534883720930813e-02,4.166666666666666435e-02,1.751152073732718806e-01,1.921341816078659193e+01,2.372093023255814614e+00,4.719101123595505487e-01,9.699999999999999289e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,6.446280991735536814e-01,1.266666666666666774e-01,1.566265060240963902e-01,1.365030674846625658e-01,6.478405315614618742e-02,1.458333333333333426e-01,4.193548387096774355e-01,1.920185078079816066e+01,2.465116279069768268e+00,2.584269662921348520e-01,9.900000000000000355e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,4.958677685950412806e-01,2.533333333333333548e-01,1.566265060240963902e-01,9.202453987730060958e-02,5.647840531561462707e-02,1.458333333333333426e-01,3.087557603686635899e-01,1.910931174089069984e+01,2.620155038759690580e+00,2.134831460674157244e-01,1.230000000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,6.115702479338842590e-01,1.733333333333333393e-01,2.590361445783132543e-01,9.202453987730060958e-02,3.654485049833886695e-02,7.638888888888889506e-02,2.880184331797234765e-01,1.914015808752651893e+01,2.426356589147287579e+00,3.089887640449438533e-01,1.150000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,6.198347107438015868e-01,4.699999999999999734e-01,6.024096385542169335e-02,1.993865030674846495e-01,7.308970099667773390e-02,1.527777777777777901e-01,4.930875576036866104e-01,1.922903412377097609e+01,2.403100775193799166e+00,2.808988764044944020e-01,9.099999999999999645e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,6.859504132231404316e-01,3.999999999999999667e-01,1.506024096385542299e-01,3.374233128834355777e-02,1.960132890365448577e-01,3.125000000000000000e-02,8.755760368663594029e-02,1.920493541546174399e+01,2.441860465116279855e+00,2.977528089887640506e-01,9.800000000000000711e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,4.214876033057850524e-01,3.899999999999999578e-01,0.000000000000000000e+00,2.607361963190183915e-02,7.308970099667773390e-02,4.861111111111111188e-02,1.981566820276497720e-01,1.913707345286293560e+01,2.759689922480621060e+00,5.280898876404493958e-01,1.290000000000000036e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.206611570247933196e-01,1.800000000000000211e-01,2.289156626506024250e-01,1.380368098159509213e-02,8.471760797342192673e-02,2.430555555555555594e-02,3.225806451612903136e-01,1.913630229419704065e+01,2.674418604651163989e+00,2.808988764044944020e-01,1.050000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.206611570247933196e-01,1.800000000000000211e-01,1.746987951807228989e-01,1.871165644171778886e-01,7.308970099667773390e-02,2.048611111111111049e-01,4.516129032258064391e-01,1.923693850009640727e+01,2.434108527131783717e+00,2.247191011235955271e-01,8.800000000000000711e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,5.785123966942148366e-01,3.666666666666666963e-01,7.831325301204819511e-02,3.374233128834355777e-02,1.245847176079734192e-01,5.208333333333333565e-02,8.064516129032257841e-02,1.919992288413342152e+01,2.604651162790698304e+00,3.314606741573033477e-01,9.699999999999999289e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,4.958677685950412806e-01,1.933333333333333293e-01,1.265060240963855331e-01,2.384969325153374342e-01,7.142857142857142461e-02,6.944444444444444753e-02,3.271889400921659252e-01,1.921303258145364623e+01,2.410852713178295303e+00,3.033707865168539519e-01,1.009999999999999964e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,7.438016528925619486e-01,2.399999999999999911e-01,3.132530120481927804e-01,3.220858895705521613e-02,1.843853820598006787e-01,1.736111111111111188e-02,2.304147465437788103e-02,1.919568151147099755e+01,2.565891472868218059e+00,3.483146067415730518e-01,1.130000000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.785123966942148366e-01,1.333333333333333315e-01,4.457831325301204739e-01,1.226993865030674875e-02,7.308970099667773390e-02,6.597222222222222376e-02,3.755760368663594306e-01,1.914594177752073634e+01,2.682170542635659682e+00,2.977528089887640506e-01,1.019999999999999929e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,5.950413223140494923e-01,4.199999999999999845e-01,0.000000000000000000e+00,2.914110429447852590e-02,1.611295681063122931e-01,4.861111111111111188e-02,8.755760368663594029e-02,1.921631000578370063e+01,2.612403100775194886e+00,3.258426966292134463e-01,9.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,6.528925619834710092e-01,1.133333333333333415e-01,1.927710843373494076e-01,2.453987730061349751e-02,8.803986710963454532e-02,1.631944444444444475e-01,3.456221198156682051e-01,1.917871602082129456e+01,2.550387596899225784e+00,4.269662921348314488e-01,9.599999999999999645e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.619834710743800699e-01,1.199999999999999956e-01,1.686746987951807386e-01,1.503067484662576614e-01,6.478405315614618742e-02,1.006944444444444475e-01,2.603686635944700289e-01,1.916444958550222921e+01,2.410852713178295303e+00,2.528089887640449507e-01,1.090000000000000036e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.289256198347107585e-01,1.800000000000000211e-01,2.951807228915662717e-01,1.119631901840490718e-01,7.641196013289036637e-02,1.840277777777777901e-01,4.746543778801843305e-01,1.919413919413920411e+01,2.511627906976745095e+00,2.415730337078651480e-01,9.199999999999999289e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.289256198347107585e-01,2.733333333333333171e-01,1.445783132530120418e-01,2.147239263803680798e-01,7.973421926910299884e-02,8.333333333333332871e-02,2.603686635944700289e-01,1.924426450742241101e+01,2.666666666666667407e+00,2.977528089887640506e-01,9.800000000000000711e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.371900826446280863e-01,1.733333333333333393e-01,4.457831325301204739e-01,2.039877300613497091e-01,7.308970099667773390e-02,2.361111111111111049e-01,5.161290322580645018e-01,1.922498554077502320e+01,2.465116279069768268e+00,3.033707865168539519e-01,9.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,6.033057851239668201e-01,6.533333333333333215e-01,3.012048192771084668e-02,3.220858895705521613e-02,1.013289036544850474e-01,6.944444444444444753e-02,1.129032258064516098e-01,1.922209369577791804e+01,2.565891472868218059e+00,3.089887640449438533e-01,9.699999999999999289e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.454545454545454142e-01,2.533333333333333548e-01,1.686746987951807386e-01,4.294478527607361457e-02,7.142857142857142461e-02,5.902777777777777624e-02,1.543778801843317949e-01,1.907152496626181915e+01,2.488372093023256681e+00,2.640449438202246979e-01,1.319999999999999929e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,7.355371900826446208e-01,5.833333333333333703e-01,7.831325301204819511e-02,5.291411042944785259e-02,1.461794019933554956e-01,1.388888888888888812e-02,3.225806451612903136e-02,1.926739926739927711e+01,2.666666666666667407e+00,2.921348314606741492e-01,1.150000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,7.603305785123964933e-01,3.733333333333333504e-01,1.084337349397590383e-01,2.453987730061349751e-02,1.295681063122923748e-01,3.472222222222222376e-02,4.838709677419354704e-02,1.919722382880278744e+01,2.441860465116279855e+00,2.752808988764045006e-01,9.900000000000000355e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,5.785123966942148366e-01,3.400000000000000244e-01,5.421686746987951916e-02,3.220858895705521613e-02,1.029900332225913706e-01,1.388888888888888812e-02,2.073732718894009258e-02,1.919876614613457733e+01,2.596899224806202611e+00,3.033707865168539519e-01,1.050000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.454545454545454142e-01,2.166666666666666741e-01,2.951807228915662717e-01,1.180981595092024522e-01,8.139534883720930813e-02,1.840277777777777901e-01,5.000000000000000000e-01,1.920185078079816066e+01,2.449612403100775992e+00,2.247191011235955271e-01,9.300000000000000711e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,7.438016528925619486e-01,1.733333333333333393e-01,2.048192771084337560e-01,1.027607361963190219e-01,4.817275747508305977e-02,7.291666666666667129e-02,3.732718894009216526e-01,1.918199344515135252e+01,2.387596899224806890e+00,2.808988764044944020e-01,1.059999999999999964e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,4.958677685950412806e-01,1.533333333333333492e-01,9.036144578313252962e-02,1.487730061349692989e-01,7.973421926910299884e-02,3.506944444444444198e-01,4.769585253456221086e-01,1.919625988047041787e+01,2.364341085271318477e+00,1.685393258426966245e-01,9.099999999999999645e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,4.793388429752065139e-01,1.666666666666666574e-01,1.445783132530120418e-01,2.039877300613497091e-01,7.308970099667773390e-02,1.423611111111111049e-01,3.156682027649769795e-01,1.922498554077502320e+01,2.589147286821706029e+00,2.359550561797752743e-01,9.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,4.462809917355371470e-01,4.933333333333333459e-01,5.421686746987951916e-02,2.607361963190183915e-02,1.478405315614618187e-01,5.555555555555555247e-02,5.990783410138248583e-02,1.916367842683633071e+01,2.844961240310078576e+00,3.146067415730337546e-01,1.159999999999999964e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,4.876033057851239527e-01,2.133333333333333470e-01,1.686746987951807386e-01,7.208588957055214741e-02,6.478405315614618742e-02,1.180555555555555525e-01,2.165898617511520796e-01,1.907923655292077214e+01,2.496124031007752819e+00,3.202247191011235450e-01,1.309999999999999964e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.785123966942148366e-01,1.933333333333333293e-01,3.253012048192771566e-01,1.641104294478527292e-01,7.641196013289036637e-02,2.048611111111111049e-01,5.391705069124423932e-01,1.921341816078659193e+01,2.364341085271318477e+00,3.426966292134831504e-01,9.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,1.140495867768595017e+00,3.266666666666666607e-01,4.036144578313253239e-01,4.601226993865030479e-02,1.544850498338870559e-01,2.083333333333333218e-02,3.456221198156682328e-02,1.925197609408136756e+01,2.341085271317830063e+00,5.224719101123596054e-01,1.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.785123966942148366e-01,1.600000000000000033e-01,1.084337349397590383e-01,1.993865030674846564e-02,7.641196013289036637e-02,3.125000000000000000e-02,1.428571428571428492e-01,1.916329284750338502e+01,2.620155038759690580e+00,2.640449438202246979e-01,1.009999999999999964e+01,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
