# x0,type,fixed acidity,volatile acidity,citric acid,residual sugar,chlorides,free sulfur dioxide,total sulfur dioxide,density,pH,sulphates,alcohol,q3,q4,q5,q6,q7,q8,q9
1.000000000000000000e+00,1.000000000000000000e+00,4.793388429752065139e-01,2.066666666666666652e-01,1.987951807228915957e-01,1.840490797546012053e-02,5.980066445182725260e-02,7.986111111111110494e-02,2.281105990783410253e-01,1.911702332754965283e+01,2.465116279069768268e+00,3.370786516853932491e-01,1.050000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,6.528925619834710092e-01,1.266666666666666774e-01,2.530120481927710663e-01,2.453987730061349751e-02,9.468438538205981025e-02,6.250000000000000000e-02,6.912442396313364656e-02,1.916329284750338502e+01,2.550387596899225784e+00,3.876404494382021948e-01,1.119999999999999929e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.537190082644627420e-01,8.666666666666666963e-02,1.686746987951807386e-01,1.840490797546012053e-02,7.641196013289036637e-02,1.215277777777777762e-01,3.225806451612903136e-01,1.913823019086177979e+01,2.581395348837210335e+00,1.853932584269663009e-01,1.009999999999999964e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,6.363636363636363535e-01,1.999999999999999833e-01,2.048192771084337560e-01,1.840490797546012053e-02,7.973421926910299884e-02,1.388888888888888812e-02,2.741935483870967527e-01,1.910237131289764179e+01,2.465116279069768268e+00,1.910112359550562022e-01,1.209999999999999964e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.454545454545454142e-01,1.266666666666666774e-01,2.590361445783132543e-01,1.671779141104294542e-01,7.475083056478405708e-02,1.840277777777777901e-01,3.548387096774193727e-01,1.923115481010218986e+01,2.728682170542636509e+00,4.325842696629213502e-01,1.040000000000000036e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.950413223140494923e-01,1.533333333333333492e-01,4.939759036144578119e-01,1.993865030674846564e-02,2.475083056478405430e-01,2.430555555555555525e-01,2.511520737327189168e-01,1.914478503952189214e+01,2.271317829457365267e+00,2.359550561797752743e-01,9.199999999999999289e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,3.140495867768594573e-01,2.066666666666666652e-01,1.204819277108433798e-02,1.702453987730061236e-01,5.980066445182725260e-02,6.944444444444444753e-02,2.626728110599078070e-01,1.913398881819935582e+01,2.906976744186047235e+00,2.471910112359550493e-01,1.240000000000000036e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,7.272727272727272929e-01,2.600000000000000089e-01,2.048192771084337560e-01,9.049079754601227488e-02,9.136212624584717779e-02,1.145833333333333287e-01,2.949308755760368661e-01,1.913823019086177979e+01,2.286821705426357543e+00,2.865168539325842478e-01,1.180000000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.785123966942148366e-01,1.399999999999999856e-01,2.228915662650602370e-01,1.104294478527607370e-01,6.976744186046512919e-02,1.250000000000000000e-01,3.847926267281105983e-01,1.919799498746868238e+01,2.527131782945736926e+00,3.146067415730337546e-01,9.800000000000000711e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.785123966942148366e-01,1.999999999999999833e-01,3.072289156626506479e-01,2.085889570552147132e-01,8.305647840531561743e-02,1.388888888888888951e-01,3.870967741935483764e-01,1.923269712743397974e+01,2.379844961240310752e+00,2.921348314606741492e-01,9.599999999999999645e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,6.446280991735536814e-01,1.999999999999999833e-01,2.228915662650602370e-01,1.993865030674846564e-02,8.471760797342192673e-02,5.555555555555555247e-02,2.211981566820276635e-01,1.916522074416812416e+01,2.573643410852713753e+00,3.483146067415730518e-01,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,6.859504132231404316e-01,1.999999999999999833e-01,2.951807228915662717e-01,5.828220858895705181e-02,1.495016611295681142e-01,3.819444444444444753e-02,5.529953917050691586e-02,1.918218623481782359e+01,2.534883720930233508e+00,3.595505617977527990e-01,1.209999999999999964e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.702479338842975087e-01,1.933333333333333293e-01,2.469879518072289060e-01,1.196319018404907869e-01,7.641196013289036637e-02,1.805555555555555525e-01,3.940092165898617660e-01,1.918970503181030551e+01,2.418604651162791441e+00,2.865168539325842478e-01,9.599999999999999645e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.123966942148759918e-01,1.800000000000000211e-01,1.927710843373494076e-01,9.662576687116564145e-02,7.973421926910299884e-02,1.631944444444444475e-01,3.663594470046083185e-01,1.914054366685946817e+01,2.488372093023256681e+00,3.370786516853932491e-01,1.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.454545454545454142e-01,2.066666666666666652e-01,4.216867469879518465e-02,2.300613496932515240e-02,5.481727574750831083e-02,1.909722222222222099e-01,3.317972350230414813e-01,1.912627723154039927e+01,2.449612403100775992e+00,2.359550561797752743e-01,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.702479338842975087e-01,2.533333333333333548e-01,2.289156626506024250e-01,2.009202453987729842e-01,1.860465116279069742e-01,4.861111111111111188e-02,2.165898617511520796e-01,1.923886639676114640e+01,2.341085271317830063e+00,2.696629213483145993e-01,9.199999999999999289e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,9.834710743801652333e-01,2.600000000000000089e-01,4.156626506024096446e-01,4.294478527607361457e-02,1.578073089700996745e-01,5.902777777777777624e-02,8.064516129032257841e-02,1.926739926739927711e+01,2.403100775193799166e+00,3.426966292134831504e-01,1.080000000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,6.363636363636363535e-01,1.999999999999999833e-01,2.530120481927710663e-01,2.193251533742331394e-01,7.475083056478405708e-02,1.562500000000000000e-01,4.907834101382488323e-01,1.926161557740505970e+01,2.465116279069768268e+00,3.539325842696628976e-01,9.199999999999999289e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,4.628099173553718026e-01,1.933333333333333293e-01,3.012048192771084668e-02,1.226993865030674875e-02,6.312292358803986425e-02,3.819444444444444753e-02,6.912442396313364656e-02,1.913244650086756238e+01,2.604651162790698304e+00,1.966292134831460481e-01,9.199999999999999289e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,4.214876033057850524e-01,1.100000000000000006e-01,1.325301204819277212e-01,8.742331288343557771e-02,7.807308970099667567e-02,1.458333333333333426e-01,3.364055299539170374e-01,1.915172546751495020e+01,2.465116279069768268e+00,3.089887640449438533e-01,9.900000000000000355e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,7.190082644628097430e-01,4.199999999999999845e-01,1.686746987951807386e-01,4.141104294478527986e-02,1.594684385382059977e-01,5.902777777777777624e-02,1.589861751152073788e-01,1.922768459610566083e+01,2.527131782945736926e+00,3.539325842696628976e-01,1.019999999999999929e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,6.446280991735536814e-01,1.800000000000000211e-01,2.048192771084337560e-01,2.453987730061349751e-02,7.641196013289036637e-02,9.375000000000000000e-02,3.548387096774193727e-01,1.913823019086177979e+01,2.364341085271318477e+00,2.528089887640449507e-01,1.050000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.950413223140494923e-01,2.266666666666666829e-01,1.385542168674698815e-01,1.365030674846625658e-01,1.744186046511627952e-01,7.638888888888889506e-02,3.571428571428571508e-01,1.921958743011375859e+01,2.333333333333333925e+00,3.258426966292134463e-01,9.500000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,5.537190082644627420e-01,5.733333333333333615e-01,4.216867469879518465e-02,3.067484662576687102e-02,1.661129568106312349e-01,6.944444444444444753e-02,1.313364055299539035e-01,1.920146520146521141e+01,2.790697674418605612e+00,4.157303370786517016e-01,1.169999999999999929e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.371900826446280863e-01,1.999999999999999833e-01,1.927710843373494076e-01,3.067484662576687102e-02,7.308970099667773390e-02,1.180555555555555525e-01,2.073732718894009119e-01,1.912184306921150068e+01,2.612403100775194886e+00,3.820224719101124045e-01,1.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.619834710743800699e-01,1.199999999999999956e-01,2.289156626506024250e-01,2.147239263803680728e-02,6.312292358803986425e-02,1.215277777777777762e-01,2.557603686635944729e-01,1.912087912087913111e+01,2.573643410852713753e+00,3.314606741573033477e-01,1.119999999999999929e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,6.446280991735536814e-01,1.866666666666666752e-01,1.867469879518072473e-01,3.220858895705521613e-02,7.641196013289036637e-02,9.722222222222222376e-02,4.792626728110598866e-01,1.916984769616349737e+01,2.503875968992248957e+00,3.595505617977527990e-01,9.800000000000000711e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,6.363636363636363535e-01,1.999999999999999833e-01,2.530120481927710663e-01,2.193251533742331394e-01,7.475083056478405708e-02,1.562500000000000000e-01,4.907834101382488323e-01,1.926161557740505970e+01,2.465116279069768268e+00,3.539325842696628976e-01,9.199999999999999289e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,4.628099173553718026e-01,1.533333333333333492e-01,1.746987951807228989e-01,4.754601226993864643e-02,3.820598006644518319e-02,6.597222222222222376e-02,2.050691244239631339e-01,1.909928667823405846e+01,2.519379844961241233e+00,2.865168539325842478e-01,1.119999999999999929e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.041322314049585529e-01,2.266666666666666829e-01,1.265060240963855331e-01,7.668711656441717928e-02,6.976744186046512919e-02,5.902777777777777624e-02,3.064516129032258118e-01,1.915808752650858793e+01,2.341085271317830063e+00,2.977528089887640506e-01,9.400000000000000355e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,6.115702479338842590e-01,1.199999999999999956e-01,1.626506024096385783e-01,1.993865030674846564e-02,7.973421926910299884e-02,9.027777777777777624e-02,2.419354838709677491e-01,1.916329284750338502e+01,2.728682170542636509e+00,3.707865168539326017e-01,1.059999999999999964e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.785123966942148366e-01,2.066666666666666652e-01,1.746987951807228989e-01,2.147239263803680728e-02,6.146179401993356883e-02,1.145833333333333287e-01,2.949308755760368661e-01,1.907846539425488075e+01,2.418604651162791441e+00,2.022471910112359494e-01,1.219999999999999929e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,6.528925619834710092e-01,9.333333333333333759e-02,1.686746987951807386e-01,2.760736196319018426e-02,6.810631229235880602e-02,1.527777777777777901e-01,4.101382488479262678e-01,1.919028340080972583e+01,2.674418604651163989e+00,2.415730337078651480e-01,9.199999999999999289e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,7.768595041322313710e-01,3.933333333333333126e-01,8.433734939759036930e-02,3.067484662576687102e-02,1.395348837209302584e-01,8.680555555555555247e-02,1.105990783410138317e-01,1.924233661075767188e+01,2.434108527131783717e+00,3.146067415730337546e-01,9.699999999999999289e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.206611570247933196e-01,1.533333333333333492e-01,1.325301204819277212e-01,5.751533742331287752e-02,6.478405315614618742e-02,1.284722222222222099e-01,2.672811059907834186e-01,1.913823019086177979e+01,2.503875968992248957e+00,2.808988764044944020e-01,1.069999999999999929e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.950413223140494923e-01,1.399999999999999856e-01,1.867469879518072473e-01,1.610429447852760598e-01,5.813953488372093636e-02,1.250000000000000000e-01,2.811059907834101423e-01,1.917833044148834531e+01,2.418604651162791441e+00,2.247191011235955271e-01,1.059999999999999964e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.289256198347107585e-01,1.466666666666666674e-01,2.289156626506024250e-01,1.395705521472392630e-01,7.308970099667773390e-02,1.215277777777777762e-01,2.926267281105990881e-01,1.914902641218431967e+01,2.302325581395349818e+00,1.685393258426966245e-01,1.100000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,6.115702479338842590e-01,3.266666666666666607e-01,1.445783132530120418e-01,2.315950920245398725e-01,4.983388704318936907e-02,1.180555555555555525e-01,3.525345622119815392e-01,1.918835550414498670e+01,2.426356589147287579e+00,2.865168539325842478e-01,1.200000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,0.000000000000000000e+00,7.851239669421486989e-01,5.733333333333333615e-01,1.566265060240963902e-01,2.914110429447852590e-02,1.312292358803986703e-01,4.513888888888888812e-02,6.451612903225806273e-02,1.922344322344323331e+01,2.519379844961241233e+00,3.483146067415730518e-01,1.000000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,6.280991735537189147e-01,3.600000000000000422e-01,1.385542168674698815e-01,3.067484662576687102e-02,4.817275747508305977e-02,4.513888888888888812e-02,3.479262672811059831e-01,1.914594177752073634e+01,2.356589147286822339e+00,1.853932584269663009e-01,1.040000000000000036e+01,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,3.636363636363636465e-01,2.133333333333333470e-01,2.349397590361445853e-01,6.595092024539876696e-02,4.983388704318936907e-02,1.076388888888888951e-01,2.926267281105990881e-01,1.906766917293234087e+01,2.682170542635659682e+00,2.022471910112359494e-01,1.280000000000000071e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.041322314049585529e-01,1.133333333333333415e-01,1.626506024096385783e-01,2.300613496932515240e-02,9.302325581395348708e-02,1.562500000000000000e-01,3.110599078341013679e-01,1.913244650086756238e+01,2.480620155038760544e+00,2.415730337078651480e-01,1.019999999999999929e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,5.785123966942148366e-01,1.933333333333333293e-01,1.566265060240963902e-01,2.453987730061349751e-02,7.308970099667773390e-02,4.166666666666666435e-02,2.004608294930875501e-01,1.913051860420282324e+01,2.387596899224806890e+00,2.584269662921348520e-01,1.050000000000000000e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,6.528925619834710092e-01,1.266666666666666774e-01,1.566265060240963902e-01,3.220858895705521613e-02,6.478405315614618742e-02,2.777777777777777624e-02,3.294930875576037033e-01,1.916714864083285974e+01,2.364341085271318477e+00,4.157303370786517016e-01,9.800000000000000711e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.000000000000000000e+00,1.000000000000000000e+00,4.710743801652892415e-01,2.666666666666666630e-01,2.108433734939758886e-01,7.822085889570551398e-02,4.318936877076411801e-02,5.902777777777777624e-02,2.603686635944700289e-01,1.909620204357047513e+01,2.465116279069768268e+00,3.764044943820225031e-01,1.240000000000000036e+01,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,1.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
